student_token,major,rank,resource_type,resource_id,resource_title,resource_url,als_score
stu_1a658067260e2917,Kế toán doanh nghiệp,7,tiki_book,TIKI_278809094,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095,0.8447
stu_1a658067260e2917,Kế toán doanh nghiệp,8,ueh_repository,REPO_UEH_62647,Các nhân tố ảnh hưởng đến việc áp dụng thẻ điểm khu vực công (PSS) – Nghiên cứu trong các đơn vị hành chính sự nghiệp tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62647,0.8418
stu_1a658067260e2917,Kế toán doanh nghiệp,9,ueh_repository,REPO_UEH_62673,"Doanh thu, chi phí và kết quả kinh doanh tại Công ty Cổ phần Sản xuất Kinh doanh Sơn Kim – Theo kế toán tài chính và kế toán quản trị",https://digital.lib.ueh.edu.vn/handle/UEH/62673,0.836
stu_1a658067260e2917,Kế toán doanh nghiệp,10,tiki_book,TIKI_56602776,Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777,0.8256
stu_1a74dc2bc251bd68,Kinh tế đầu tư,1,tiki_book,TIKI_277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,0.8176
stu_1a74dc2bc251bd68,Kinh tế đầu tư,2,tiki_book,TIKI_63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,0.7817
stu_1a74dc2bc251bd68,Kinh tế đầu tư,3,tiki_book,TIKI_202217457,THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458,0.7543
stu_1a74dc2bc251bd68,Kinh tế đầu tư,4,tiki_book,TIKI_278159885,Thiết Kế Hệ Thống Học Máy,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887,0.7472
stu_1a74dc2bc251bd68,Kinh tế đầu tư,5,tiki_book,TIKI_279112556,- Quản Trị Dự Án dành cho Quản Lý Dự Án Không Chuyên - Project Management for the Unofficial Project Manager,https://tiki.vn/sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-project-management-for-the-unofficial-project-manager-p279112556.html?spid=279112557,0.7449
stu_1a74dc2bc251bd68,Kinh tế đầu tư,6,tiki_book,TIKI_36827338,Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard Greenlife],https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339,0.741
stu_1a74dc2bc251bd68,Kinh tế đầu tư,7,ueh_repository,REPO_UEH_61235,Giải pháp nâng cao chất lượng thẩm định tín dụng khách hàng cá nhân tại Ngân hàng Thương mại Cổ phần Tiên Phong - Khu vực phía Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61235,0.7333
stu_1a74dc2bc251bd68,Kinh tế đầu tư,8,ueh_repository,REPO_UEH_61333,Phân tích các yếu tố ảnh hưởng tới việc hoàn thành dự án đầu tư theo hình thức đối tác công tư (PPP) tại thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/61333,0.7099
stu_1a74dc2bc251bd68,Kinh tế đầu tư,9,ueh_repository,REPO_UEH_63450,Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện tử tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63450,0.7091
stu_1a74dc2bc251bd68,Kinh tế đầu tư,10,tiki_book,TIKI_196193408,TRIẾT LÝ ĐẦU TƯ CỦA WARREN BUFFETT - Glen Arnold (tác giả bán chạy số 1 với The financial guide to investing) – 1980books – bìa mềm,https://tiki.vn/triet-ly-dau-tu-cua-warren-buffett-glen-arnold-tac-gia-ban-chay-so-1-voi-the-financial-guide-to-investing-1980books-bia-mem-p196193408.html?spid=277074546,0.6873
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,1,ueh_repository,REPO_UEH_62528,Áp dụng của tư duy thiết kế vào chuyển đổi số: lý thuyết và bài học thực tiễn,https://digital.lib.ueh.edu.vn/handle/UEH/62528,0.9761
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,2,tiki_book,TIKI_5503097,Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo,https://tiki.vn/sach-harvard-business-review-on-innovation-doi-moi-sang-tao-p5503097.html?spid=5503099,0.97
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,3,tiki_book,TIKI_260922789,"Khởi nghiệp công nghệ – Máu Bẩn (Bad Blood - Ảo tưởng, tham vọng, bí mật & sự dối trá trong vụ lừa đảo lớn nhất...)",https://tiki.vn/khoi-nghiep-cong-nghe-mau-ban-bad-blood-ao-tuong-tham-vong-bi-mat-su-doi-tra-trong-vu-lua-dao-lon-nhat-p260922789.html?spid=263589411,0.9681
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,4,tiki_book,TIKI_241791153,Bộ Công Cụ Tư Duy Thiết Kế,https://tiki.vn/sach-bo-cong-cu-tu-duy-thiet-ke-p241791153.html?spid=241791154,0.9586
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,5,tiki_book,TIKI_29810872,Dữ Liệu Lớn - Big Data ( Tặng Bookmark Sáng Tạo ),https://tiki.vn/du-lieu-lon-big-data-tang-bookmark-sang-tao-p29810872.html?spid=274059541,0.9514
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,6,ueh_repository,REPO_UEH_61691,Giải pháp nâng cao sự thành công của các dự án nghiên cứu và phát triển sản phẩm mới trường hợp Công ty Cổ phần Marico South East Asia,https://digital.lib.ueh.edu.vn/handle/UEH/61691,0.9488
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,7,ueh_repository,REPO_UEH_61324,"Tác động của cảm nhận trách nhiệm xã hội doanh nghiệp đến hành vi xanh và hành vi đổi mới sáng tạo của nhân viên, trường hợp các doanh nghiệp dệt may trên địa bàn tỉnh Bình Dương",https://digital.lib.ueh.edu.vn/handle/UEH/61324,0.92
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,8,ueh_repository,REPO_UEH_63582,Vai trò trung gian của động lực phục vụ công trong mối quan hệ giữa trách nhiệm xã hội cá nhân và ý định khởi nghiệp xã hội,https://digital.lib.ueh.edu.vn/handle/UEH/63582,0.9195
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,9,tiki_book,TIKI_278719586,Hành trình từ di sản đến phát triển công nghiệp văn hóa trong kinh tế sáng tạo,https://tiki.vn/hanh-trinh-tu-di-san-den-phat-trien-cong-nghiep-van-hoa-trong-kinh-te-sang-tao-p278719586.html?spid=278719587,0.876
stu_1a90db9c2be4ff5c,Công nghệ và đổi mới sáng tạo,10,tiki_book,TIKI_278049242,Combo Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Alpha Books) + Chiến Lược Đầu Tư Vàng Sinh Lời (AZ Việt Nam),https://tiki.vn/combo-dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-alpha-books-chien-luoc-dau-tu-vang-sinh-loi-az-viet-nam-p278049242.html?spid=278049243,0.8719
stu_1adea63affef1d72,Toán tài chính,1,tiki_book,TIKI_270847837,Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ),https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838,0.972
stu_1adea63affef1d72,Toán tài chính,2,tiki_book,TIKI_190743209,Toán tài chính ứng dụng,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210,0.9535
stu_1adea63affef1d72,Toán tài chính,3,ueh_repository,REPO_UEH_63322,Quản lý rủi ro tỷ giá trong hoạt kinh doanh ngoại hối tại Ngân hàng Thương mại Cổ phần Ngoại Thương Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63322,0.9215
stu_1adea63affef1d72,Toán tài chính,4,tiki_book,TIKI_196280121,HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022),https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266,0.9154
stu_1adea63affef1d72,Toán tài chính,5,tiki_book,TIKI_278711641,Tài Chính Cá Nhân Căn Bản - Personal Finance 101,https://tiki.vn/sach-tai-chinh-ca-nhan-can-ban-personal-finance-101-p278711641.html?spid=278711642,0.9125
stu_1adea63affef1d72,Toán tài chính,6,tiki_book,TIKI_277413581,Định Giá Doanh Nghiệp Và Tài Sản - Ứng Dụng Trong Đầu Tư Tài Chính,https://tiki.vn/dinh-gia-doanh-nghiep-va-tai-san-ung-dung-trong-dau-tu-tai-chinh-p277413581.html?spid=277413582,0.8954
stu_1adea63affef1d72,Toán tài chính,7,ueh_repository,REPO_UEH_63535,Phân tích các nhân tố tác động đến hiệu quả chuỗi cung ứng – Nghiên cứu mô hình tại Công ty Cổ phần Acecook Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63535,0.8817
stu_1adea63affef1d72,Toán tài chính,8,ueh_repository,REPO_UEH_62673,"Doanh thu, chi phí và kết quả kinh doanh tại Công ty Cổ phần Sản xuất Kinh doanh Sơn Kim – Theo kế toán tài chính và kế toán quản trị",https://digital.lib.ueh.edu.vn/handle/UEH/62673,0.8627
stu_1adea63affef1d72,Toán tài chính,9,ueh_repository,REPO_UEH_61660,Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Sở hữu trí tuệ về quyền tác giả và quyền liên quan,https://digital.lib.ueh.edu.vn/handle/UEH/61660,0.8471
stu_1adea63affef1d72,Toán tài chính,10,ueh_repository,REPO_UEH_63287,Nghiên cứu ứng dụng thống kê Bayes phân tích việc sẵn lòng tham gia bảo hiểm cây cà phê theo chỉ số năng suất của hộ nông dân tỉnh Đắk Lắk,https://digital.lib.ueh.edu.vn/handle/UEH/63287,0.8383
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,1,tiki_book,TIKI_273744608,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,0.8559
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,2,ueh_repository,REPO_UEH_63977,Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại dịch Covid- 19 tại các tỉnh Đồng bằng sông Cửu Long,https://digital.lib.ueh.edu.vn/handle/UEH/63977,0.8498
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,3,ueh_repository,REPO_UEH_63482,Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63482,0.8474
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,4,ueh_repository,REPO_UEH_62783,Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường hợp doanh nghiệp bán lẻ hàng điện tử tại Thành phố Đà Nẵng,https://digital.lib.ueh.edu.vn/handle/UEH/62783,0.8419
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,5,ueh_repository,REPO_UEH_63272,Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63272,0.8305
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,6,ueh_repository,REPO_UEH_62150,Giải pháp nâng cao chất lượng đào tạo tại Trường Đại học Giao thông Vận tải Phân hiệu tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62150,0.7848
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,7,ueh_repository,REPO_UEH_62921,Xây dựng bộ tiêu chí đánh giá hiệu quả ứng dụng kết quả nghiên cứu khoa học và công nghệ cấp cơ sở trong lĩnh vực nông nghiệp trên địa bàn tỉnh An Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62921,0.7515
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,8,ueh_repository,REPO_UEH_63818,Risks and supply chain performance: globalization and COVID-19 perspectives,https://digital.lib.ueh.edu.vn/handle/UEH/63818,0.7444
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,9,tiki_book,TIKI_1208799,Nguyên Lý Quản Trị Chuỗi Cung Ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,0.7433
stu_1b068656253ab335,Logistics và Quản lý chuỗi cung ứng,10,ueh_repository,REPO_UEH_62812,"Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa bàn huyện Phú Tân, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62812,0.7413
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,1,tiki_book,TIKI_185044605,Quản trị chiến lược ( Strategic Management),https://tiki.vn/quan-tri-chien-luoc-strategic-management-p185044605.html?spid=185044606,0.902
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,2,tiki_book,TIKI_187791770,Quản trị học (Tái bản 2022),https://tiki.vn/quan-tri-hoc-tai-ban-2022-p187791770.html?spid=187791771,0.882
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,3,tiki_book,TIKI_166192406,Mô Hình Đất Nền Địa Kỹ Thuật Ứng Dụng Trong Plaxis Software - Tập 1,https://tiki.vn/sach-mo-hinh-dat-nen-dia-ky-thuat-ung-dung-trong-plaxis-software-tap-1-p166192406.html?spid=177136415,0.8816
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,4,ueh_repository,REPO_UEH_62665,Các nhân tố ảnh hưởng đến việc áp dụng kế toán quản trị chiến lược và sự tác động đến thành quả hoạt động tại các doanh nghiệp sản xuất – nghiên cứu ở khu vực Đông Nam Bộ -Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62665,0.877
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,5,tiki_book,TIKI_198215131,"UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng",https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132,0.8727
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,6,tiki_book,TIKI_273429543,Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16),https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544,0.8669
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,7,tiki_book,TIKI_209379477,Combo 2Q Quản Trị Nhân Sự: Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp + Cẩm Nang Quản Lý - Quản Trị Những Thách Thức Trong Quản Lý - Harvard Business Review,https://tiki.vn/combo-2q-quan-tri-nhan-su-ky-nang-quan-ly-nhan-su-chuyen-nghiep-cam-nang-quan-ly-quan-tri-nhung-thach-thuc-trong-quan-ly-harvard-business-review-p209379477.html?spid=209379478,0.8668
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,8,tiki_book,TIKI_11860704,Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số ( Tặng Kèm Sổ Tay),https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705,0.8571
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,9,tiki_book,TIKI_274890405,"- Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặng kèm sổ tay xương rồng )",https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406,0.8397
stu_1b0d48b79fcfb72b,Quản trị kinh doanh,10,ueh_repository,REPO_UEH_62721,Thực trạng ứng dụng ERP vào quản trị nhân sự tại Công ty Tài chính TNHH HD SAISON,https://digital.lib.ueh.edu.vn/handle/UEH/62721,0.8334
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,1,tiki_book,TIKI_63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,0.8001
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,2,tiki_book,TIKI_277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,0.7921
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,3,tiki_book,TIKI_202217457,THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458,0.7857
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,4,tiki_book,TIKI_278159885,Thiết Kế Hệ Thống Học Máy,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887,0.7809
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,5,tiki_book,TIKI_279112556,- Quản Trị Dự Án dành cho Quản Lý Dự Án Không Chuyên - Project Management for the Unofficial Project Manager,https://tiki.vn/sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-project-management-for-the-unofficial-project-manager-p279112556.html?spid=279112557,0.7795
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,6,tiki_book,TIKI_36827338,Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard Greenlife],https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339,0.7719
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,7,ueh_repository,REPO_UEH_61235,Giải pháp nâng cao chất lượng thẩm định tín dụng khách hàng cá nhân tại Ngân hàng Thương mại Cổ phần Tiên Phong - Khu vực phía Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61235,0.7638
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,8,ueh_repository,REPO_UEH_63450,Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện tử tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63450,0.742
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,9,ueh_repository,REPO_UEH_61333,Phân tích các yếu tố ảnh hưởng tới việc hoàn thành dự án đầu tư theo hình thức đối tác công tư (PPP) tại thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/61333,0.7394
stu_1b107ecd15aba66e,Hệ thống thông tin quản lý,10,tiki_book,TIKI_196193408,TRIẾT LÝ ĐẦU TƯ CỦA WARREN BUFFETT - Glen Arnold (tác giả bán chạy số 1 với The financial guide to investing) – 1980books – bìa mềm,https://tiki.vn/triet-ly-dau-tu-cua-warren-buffett-glen-arnold-tac-gia-ban-chay-so-1-voi-the-financial-guide-to-investing-1980books-bia-mem-p196193408.html?spid=277074546,0.7159
stu_1b6a10d97666301a,Kinh doanh quốc tế,1,ueh_repository,REPO_UEH_63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,0.9833
stu_1b6a10d97666301a,Kinh doanh quốc tế,2,ueh_repository,REPO_UEH_62432,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,0.9293
stu_1b6a10d97666301a,Kinh doanh quốc tế,3,tiki_book,TIKI_243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,0.9083
